"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-02-06 ~ 2026-02-05"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강남구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"148","서울특별시 강남구 도곡동","467-6","0467","0006","대림아크로빌","월세","146.7540","202601","30","70,000","320","8","1999","언주로30길 13","202602~202802","신규","-","","","아파트"
"149","서울특별시 강남구 자곡동","619","0619","0000","강남자곡 힐스테이트","전세","51.9900","202601","30","21,002","0","11","2015","자곡로3길 21","202602~202801","갱신","-","20,390","0","아파트"
"150","서울특별시 강남구 압구정동","462","0462","0000","현대4차저층(51~56동)","전세","117.9100","202601","30","100,000","0","5","1977","압구정로33길 70","202603~202803","신규","-","","","아파트"
"151","서울특별시 강남구 수서동","747","0747","0000","삼성","전세","84.9700","202601","30","84,000","0","4","1997","광평로31길 27","202602~202802","갱신","사용","80,100","0","아파트"
"152","서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","전세","84.9231","202601","30","152,000","0","14","2006","선릉로 221","202602~202802","갱신","사용","145,000","0","아파트"
"153","서울특별시 강남구 도곡동","538-3","0538","0003","래미안도곡카운티","월세","106.3900","202601","30","50,000","590","16","2016","도곡로 320","202602~202802","신규","-","","","아파트"
"154","서울특별시 강남구 압구정동","369-1","0369","0001","현대1차(12,13,21,22,31,32,33동)","전세","161.1900","202601","29","160,000","0","5","1976","압구정로29길 71","202603~202803","신규","-","","","아파트"
"155","서울특별시 강남구 압구정동","490","0490","0000","한양1차(영동한양)","전세","49.9800","202601","29","46,200","0","5","1977","압구정로 321","202602~202802","갱신","사용","44,000","0","아파트"
"156","서울특별시 강남구 수서동","708","0708","0000","삼익","전세","84.4800","202601","29","70,350","0","9","1992","광평로51길 27","202602~202802","갱신","사용","67,000","0","아파트"
"157","서울특별시 강남구 자곡동","686","0686","0000","강남한양수자인(4단지)","월세","101.1800","202601","29","15,000","290","6","2014","자곡로 260","202603~202803","신규","-","","","아파트"
"158","서울특별시 강남구 일원동","711","0711","0000","수서","월세","51.7600","202601","29","10,000","180","13","1992","양재대로55길 12","202603~202607","신규","-","","","아파트"
"159","서울특별시 강남구 도곡동","467-7","0467","0007","아카데미스위트1","월세","128.7400","202601","29","94,500","210","18","2004","언주로30길 21","202603~202803","갱신","사용","90,000","200","아파트"
"160","서울특별시 강남구 도곡동","869","0869","0000","삼익","전세","153.7100","202601","29","80,000","0","10","1983","논현로 218","202603~202803","신규","-","","","아파트"
"161","서울특별시 강남구 대치동","503","0503","0000","개포우성1","전세","127.6100","202601","29","135,000","0","14","1983","선릉로 120","202602~202802","신규","-","","","아파트"
"162","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","전세","59.8800","202601","29","103,000","0","7","2000","도곡로78길 22","202603~202803","신규","-","","","아파트"
"163","서울특별시 강남구 대치동","888","0888","0000","대치아이파크","월세","119.5800","202601","29","194,000","20","14","2008","선릉로 222","202602~202802","갱신","사용","190,000","0","아파트"
"164","서울특별시 강남구 대치동","938-16","0938","0016","삼환SOGOOD","전세","105.6000","202601","29","120,750","0","8","2006","도곡로 413","202602~202802","갱신","사용","115,000","0","아파트"
"165","서울특별시 강남구 역삼동","817-25","0817","0025","코너스톤","월세","20.7700","202601","29","1,000","100","3","2013","테헤란로5길 25","202602~202702","신규","-","","","아파트"
"166","서울특별시 강남구 역삼동","836","0836","0000","한스빌(836)","월세","39.8900","202601","29","1,200","105","10","1996","도곡로3길 26","202603~202703","갱신","-","1,000","80","아파트"
"167","서울특별시 강남구 역삼동","735-15","0735","0015","이스턴오피스텔","전세","14.7800","202601","29","16,600","0","15","2014","테헤란로14길 13","202602~202802","신규","-","","","아파트"
"168","서울특별시 강남구 역삼동","902","0902","0000","강남센트럴아이파크","월세","115.2160","202601","29","112,000","390","14","2022","테헤란로44길 26","202603~202803","신규","-","","","아파트"
"169","서울특별시 강남구 삼성동","142-3","0142","0003","LG선릉에클라트(B)","전세","36.3500","202601","29","31,000","0","15","2004","테헤란로63길 12","202602~202802","신규","-","","","아파트"
"170","서울특별시 강남구 삼성동","47-18","0047","0018","삼성동드림하우스","전세","102.8100","202601","29","76,000","0","6","2003","봉은사로71길 19","202602~202802","신규","-","","","아파트"
"171","서울특별시 강남구 개포동","1281","1281","0000","디에이치아너힐즈","월세","84.3558","202601","29","60,500","324","24","2019","삼성로 11","202602~202802","갱신","사용","60,000","300","아파트"
"172","서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","전세","39.5300","202601","29","55,000","0","11","1992","개포로109길 9","202602~202802","신규","-","","","아파트"
"173","서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","전세","73.2600","202601","29","53,000","0","6","1983","개포로 516","202604~202804","신규","-","","","아파트"
"174","서울특별시 강남구 청담동","10","0010","0000","삼환(101동)","월세","84.9800","202601","29","20,000","260","9","1999","학동로77길 49","202602~202802","갱신","-","20,000","250","아파트"
"175","서울특별시 강남구 청담동","128-18","0128","0018","상지리츠빌카일룸2차","전세","244.3200","202601","29","700,000","0","2","2006","압구정로79길 87","202601~202801","신규","-","","","아파트"
"176","서울특별시 강남구 역삼동","763-16","0763","0016","래미안그레이튼","월세","59.9700","202601","28","70,000","97","9","2009","도곡로43길 20","202603~202803","갱신","사용","70,000","80","아파트"
"177","서울특별시 강남구 역삼동","713-11","0713","0011","역삼I'PARK","월세","116.2850","202601","28","74,500","380","6","2006","역삼로 307","202605~202805","갱신","-","74,500","330","아파트"
"178","서울특별시 강남구 청담동","33","0033","0000","청담동삼성1차(101동)","전세","59.4000","202601","28","63,000","0","6","1997","삼성로133길 20","202601~202801","갱신","사용","60,000","0","아파트"
"179","서울특별시 강남구 청담동","134-38","0134","0038","청담자이","전세","82.9520","202601","28","51,273","0","2","2011","영동대로138길 12","202602~202801","갱신","-","51,273","0","아파트"
"180","서울특별시 강남구 삼성동","104","0104","0000","삼성풍림2차아파트","월세","59.9400","202601","28","50,700","10","9","1998","봉은사로105길 12-7","202602~202702","갱신","-","50,700","0","아파트"
"181","서울특별시 강남구 삼성동","17","0017","0000","삼성동롯데아파트","월세","91.7700","202601","28","94,500","42","6","2000","학동로 432","202604~202804","갱신","사용","90,000","40","아파트"
"182","서울특별시 강남구 삼성동","14-1","0014","0001","삼성동중앙하이츠빌리지","전세","84.8700","202601","28","110,100","0","6","2004","학동로68길 30","202601~202801","갱신","사용","110,000","0","아파트"
"183","서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","월세","49.8600","202601","28","5,000","210","12","1992","개포로109길 9","202602~202802","갱신","사용","5,000","200","아파트"
"184","서울특별시 강남구 개포동","1282","1282","0000","개포래미안포레스트","월세","59.9200","202601","28","20,000","360","19","2020","개포로 264","202604~202804","신규","-","","","아파트"
"185","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","59.9751","202601","28","80,000","200","16","2023","삼성로 14","202603~202803","신규","-","","","아파트"
"186","서울특별시 강남구 개포동","1282","1282","0000","개포래미안포레스트","월세","59.9600","202601","28","10,000","348","29","2020","개포로 264","202603~202803","갱신","사용","10,000","330","아파트"
"187","서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","월세","33.1800","202601","28","3,000","145","9","1992","개포로109길 9","202604~202804","신규","-","","","아파트"
"188","서울특별시 강남구 삼성동","189","0189","0000","래미안라클래시","월세","59.9900","202601","28","70,000","165","22","2021","삼성로 651","202601~202801","신규","-","","","아파트"
"189","서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","전세","84.3490","202601","28","120,000","0","9","2008","학동로68길 29","202602~202802","갱신","사용","120,000","0","아파트"
"190","서울특별시 강남구 대치동","974","0974","0000","대치현대","월세","59.8200","202601","28","30,000","140","7","1999","삼성로64길 5","202602~202702","신규","-","","","아파트"
"191","서울특별시 강남구 대치동","316","0316","0000","은마","월세","84.4300","202601","28","40,000","130","11","1980","삼성로 212","202602~202802","갱신","-","40,000","100","아파트"
"192","서울특별시 강남구 세곡동","533","0533","0000","세곡푸르지오","월세","59.8900","202601","28","30,000","180","15","2012","자곡로 21","202603~202803","신규","-","","","아파트"
"193","서울특별시 강남구 세곡동","525","0525","0000","강남데시앙파크","전세","84.9700","202601","28","30,807","0","2","2011","헌릉로590길 63","202602~202801","갱신","-","29,340","0","아파트"
"194","서울특별시 강남구 도곡동","464","0464","0000","한신(개포)","전세","52.7300","202601","28","45,000","0","3","1985","언주로 123","202602~202802","갱신","-","45,000","0","아파트"
"195","서울특별시 강남구 도곡동","467-19","0467","0019","현대비젼21","월세","35.4800","202601","28","1,000","130","22","1999","언주로30길 10","202603~202708","신규","-","","","아파트"
"196","서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","월세","134.9023","202601","28","215,000","80","17","2006","선릉로 221","202604~202804","갱신","-","195,000","60","아파트"
"197","서울특별시 강남구 도곡동","467-7","0467","0007","아카데미스위트1","월세","83.0000","202601","28","90,000","17","34","2004","언주로30길 21","202602~202802","갱신","사용","90,000","0","아파트"
"198","서울특별시 강남구 도곡동","91-5","0091","0005","삼성래미안","월세","122.8100","202601","28","90,000","235","16","2001","남부순환로 2803","202602~202801","갱신","-","80,000","280","아파트"
"199","서울특별시 강남구 세곡동","525","0525","0000","강남데시앙파크","전세","114.6900","202601","28","40,164","0","5","2011","헌릉로590길 63","202602~202801","갱신","-","38,252","0","아파트"
"200","서울특별시 강남구 대치동","316","0316","0000","은마","전세","76.7900","202601","28","73,000","0","9","1979","삼성로 212","202602~202802","신규","-","","","아파트"
"201","서울특별시 강남구 대치동","316","0316","0000","은마","전세","76.7900","202601","28","60,000","0","14","1979","삼성로 212","202601~202801","갱신","-","50,925","0","아파트"
"202","서울특별시 강남구 압구정동","481","0481","0000","현대8차(성수현대:91~95동)","전세","111.5000","202601","28","80,000","0","12","1981","압구정로 309","202602~202801","갱신","사용","78,000","0","아파트"
"203","서울특별시 강남구 일원동","711","0711","0000","수서","전세","49.6800","202601","28","45,000","0","15","1992","양재대로55길 12","202602~202802","갱신","사용","43,000","0","아파트"
"204","서울특별시 강남구 세곡동","525","0525","0000","강남데시앙파크","전세","114.6900","202601","28","40,164","0","5","2011","헌릉로590길 63","202602~202801","갱신","-","38,252","0","아파트"
"205","서울특별시 강남구 자곡동","602","0602","0000","강남자곡아이파크","전세","84.8300","202601","28","84,000","0","9","2014","자곡로 175","202604~202804","갱신","사용","80,000","0","아파트"
"206","서울특별시 강남구 대치동","1029","1029","0000","대치SKVIEW","월세","84.3865","202601","28","20,000","680","10","2017","삼성로51길 25","202602~202802","신규","-","","","아파트"
"207","서울특별시 강남구 대치동","988-4","0988","0004","대치효성","월세","84.9100","202601","28","40,000","310","9","1999","삼성로64길 12","202603~202803","신규","-","","","아파트"
